title,web,cite,pdf,abstract
"Trends and trajectories for explainable, accountable and intelligible systems: An hci research agenda",https://dl.acm.org/doi/abs/10.1145/3173574.3174156,715,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174156/3173574.3174156.pdf,
Voice interfaces in everyday life,https://dl.acm.org/doi/abs/10.1145/3173574.3174214,602,https://cronfa.swan.ac.uk/Record/cronfa55707/Download/55707__18708__7f41fbede0bc497e97d4cb766854b0e5.pdf,
A data-driven analysis of workers' earnings on Amazon Mechanical Turk,https://dl.acm.org/doi/abs/10.1145/3173574.3174023,562,https://arxiv.org/pdf/1712.05796,
The dark (patterns) side of UX design,https://dl.acm.org/doi/abs/10.1145/3173574.3174108,551,https://dl.acm.org/doi/pdf/10.1145/3173574.3174108,
'It's Reducing a Human Being to a Percentage' Perceptions of Justice in Algorithmic Decisions,https://dl.acm.org/doi/abs/10.1145/3173574.3173951,438,https://arxiv.org/pdf/1801.10408,
Fairness and accountability design needs for algorithmic support in high-stakes public sector decision-making,https://dl.acm.org/doi/abs/10.1145/3173574.3174014,361,https://dl.acm.org/doi/pdf/10.1145/3173574.3174014,
""" Accessibility Came by Accident"" Use of Voice-Controlled Intelligent Personal Assistants by People with Disabilities",https://dl.acm.org/doi/abs/10.1145/3173574.3174033,357,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174033/3173574.3174033.pdf,
Communicating awareness and intent in autonomous vehicle-pedestrian interaction,https://dl.acm.org/doi/abs/10.1145/3173574.3174003,304,https://www.researchgate.net/profile/Karthik-Mahadevan/publication/324664147_Communicating_Awareness_and_Intent_in_Autonomous_Vehicle-Pedestrian_Interaction/links/5b9e829ca6fdccd3cb5d508f/Communicating-Awareness-and-Intent-in-Autonomous-Vehicle-Pedestrian-Interaction.pdf,
Exploration and explanation in computational notebooks,https://dl.acm.org/doi/abs/10.1145/3173574.3173606,295,https://dl.acm.org/doi/pdf/10.1145/3173574.3173606,
“A Stalker's Paradise” How Intimate Partner Abusers Exploit Technology,https://dl.acm.org/doi/abs/10.1145/3173574.3174241,291,https://dl.acm.org/doi/pdf/10.1145/3173574.3174241?utm_source=miragenews&utm_medium=miragenews&utm_campaign=news,
Explanations as mechanisms for supporting algorithmic transparency,https://dl.acm.org/doi/abs/10.1145/3173574.3173677,289,https://dl.acm.org/doi/pdf/10.1145/3173574.3173677,
Mini-me: An adaptive avatar for mixed reality remote collaboration,https://dl.acm.org/doi/abs/10.1145/3173574.3173620,283,https://pages.cpsc.ucalgary.ca/~tonyt/tmp/piumsomboon.pdf,
"You watch, you give, and you engage: a study of live streaming practices in China",https://dl.acm.org/doi/abs/10.1145/3173574.3174040,273,https://arxiv.org/pdf/1803.06032,
"Claw: A multifunctional handheld haptic controller for grasping, touching, and triggering in virtual reality",https://dl.acm.org/doi/abs/10.1145/3173574.3174228,226,https://www.microsoft.com/en-us/research/uploads/prod/2018/03/CLAW_Choi_et_al_CHI2018.pdf,
"Haptic revolver: Touch, shear, texture, and shape rendering on a reconfigurable virtual reality controller",https://dl.acm.org/doi/abs/10.1145/3173574.3173660,221,https://www.microsoft.com/en-us/research/uploads/prod/2018/01/hapticrevolver_Whitmire_et_al_CHI_2018.pdf,
Pinpointing: Precise head-and eye-based target selection for augmented reality,https://dl.acm.org/doi/abs/10.1145/3173574.3173655,217,https://3dvar.com/Kyt%C3%B62018Pinpointing.pdf,
Gender recognition or gender reductionism? The social implications of embedded gender recognition systems,https://dl.acm.org/doi/abs/10.1145/3173574.3173582,217,https://cmci.colorado.edu/idlab/assets/bibliography/pdf/Hamidi2018.pdf,
Patterns for how users overcome obstacles in voice user interfaces,https://dl.acm.org/doi/abs/10.1145/3173574.3173580,209,https://chelmyers.com/papers/CameraReady_PatternsforHowUsersOvercomeObstaclesinVoiceUserInterfaces_v8.pdf,
A qualitative exploration of perceptions of algorithmic fairness,https://dl.acm.org/doi/abs/10.1145/3173574.3174230,204,https://dl.acm.org/doi/pdf/10.1145/3173574.3174230,
Falling for fake news: investigating the consumption of news via social media,https://dl.acm.org/doi/abs/10.1145/3173574.3173950,196,http://eprints.lincoln.ac.uk/id/eprint/34331/1/Fake%20News%20CHI%20Submission-camera-ready.pdf,
The story in the notebook: Exploratory data science using a literate programming tool,https://dl.acm.org/doi/abs/10.1145/3173574.3173748,194,https://dl.acm.org/doi/pdf/10.1145/3173574.3173748,
Personalizing persuasive strategies in gameful systems to gamification user types,https://dl.acm.org/doi/abs/10.1145/3173574.3174009,194,https://uwspace.uwaterloo.ca/bitstream/handle/10012/13719/2018-Personalizing%20Persuasive%20Strategies%20in%20Gameful%20Systems%20to%20Gamification%20User%20Types.pdf?sequence=3,
Announcing pregnancy loss on Facebook: A decision-making framework for stigmatized disclosures on identified social network sites,https://dl.acm.org/doi/abs/10.1145/3173574.3173732,188,https://dl.acm.org/doi/pdf/10.1145/3173574.3173732,
"Explaining viewers' emotional, instrumental, and financial support provision for live streamers",https://dl.acm.org/doi/abs/10.1145/3173574.3174048,191,https://guof.people.clemson.edu/papers/chi18b.pdf,
The Index of Pupillary Activity: Measuring Cognitive Load vis-à-vis Task Difficulty with Pupil Oscillation,https://dl.acm.org/doi/abs/10.1145/3173574.3173856,188,https://dl.acm.org/doi/pdf/10.1145/3173574.3173856,
How people form folk theories of social media feeds and what it means for how we study self-presentation,https://dl.acm.org/doi/abs/10.1145/3173574.3173694,185,https://socialmedialab.sites.stanford.edu/sites/g/files/sbiybj22976/files/media/file/devito-chi-folk.pdf,
Evaluation strategies for HCI toolkit research,https://dl.acm.org/doi/abs/10.1145/3173574.3173610,186,https://eprints.lancs.ac.uk/id/eprint/89677/1/Evaluation_Strategies_in_HCI_Toolkit_Research_FINAL.pdf,
Grand challenges in shape-changing interface research,https://dl.acm.org/doi/abs/10.1145/3173574.3173873,173,https://dl.acm.org/doi/pdf/10.1145/3173574.3173873,
Communicating algorithmic process in online behavioral advertising,https://dl.acm.org/doi/abs/10.1145/3173574.3174006,171,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174006/3173574.3174006.pdf,
Communication behavior in embodied virtual reality,https://dl.acm.org/doi/abs/10.1145/3173574.3173863,171,https://dl.acm.org/doi/pdf/10.1145/3173574.3173863,
Design within a patriarchal society: Opportunities and challenges in designing for rural women in bangladesh,https://dl.acm.org/doi/abs/10.1145/3173574.3174110,170,https://www.researchgate.net/profile/Sharifa-Sultana-3/publication/324668351_Design_Within_a_Patriarchal_Society_Opportunities_and_Challenges_in_Designing_for_Rural_Women_in_Bangladesh/links/5cda36de299bf14d95950538/Design-Within-a-Patriarchal-Society-Opportunities-and-Challenges-in-Designing-for-Rural-Women-in-Bangladesh.pdf,
"I lead, you help but only with enough details: Understanding user experience of co-creation with artificial intelligence",https://dl.acm.org/doi/abs/10.1145/3173574.3174223,167,http://www.experienceandinteraction.com/s/002-oh.pdf,
Force jacket: Pneumatically-actuated jacket for embodied haptic experiences,https://dl.acm.org/doi/abs/10.1145/3173574.3173894,161,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173894/3173574.3173894.pdf,
Enabling people with visual impairments to navigate virtual reality with a haptic and auditory cane simulation,https://dl.acm.org/doi/abs/10.1145/3173574.3173690,160,http://cutrell.org/papers/Zhao-CHI2018-Canetroller.pdf,
"Let's talk about race: Identity, chatbots, and AI",https://dl.acm.org/doi/abs/10.1145/3173574.3173889,163,https://dl.acm.org/doi/pdf/10.1145/3173574.3173889,
Season traveller: Multisensory narration for enhancing the virtual reality experience,https://dl.acm.org/doi/abs/10.1145/3173574.3174151,155,https://www.academia.edu/download/56761513/Season_Traveller-2018.pdf,
Investigating the impact of gender on rank in resume search engines,https://dl.acm.org/doi/abs/10.1145/3173574.3174225,155,https://dl.acm.org/doi/pdf/10.1145/3173574.3174225,
Touch your heart: A tone-aware chatbot for customer care on social media,https://dl.acm.org/doi/abs/10.1145/3173574.3173989,153,https://arxiv.org/pdf/1803.02952,
RoMA: Interactive fabrication with augmented reality and a robotic 3D printer,https://dl.acm.org/doi/abs/10.1145/3173574.3174153,153,https://dl.acm.org/doi/pdf/10.1145/3173574.3174153,
Observations on typing from 136 million keystrokes,https://dl.acm.org/doi/abs/10.1145/3173574.3174220,149,https://dl.acm.org/doi/pdf/10.1145/3173574.3174220,
Addressing age-related bias in sentiment analysis,https://dl.acm.org/doi/abs/10.1145/3173574.3173986,148,https://dl.acm.org/doi/pdf/10.1145/3173574.3173986,
Symbiosissketch: Combining 2d & 3d sketching for designing detailed 3d objects in situ,https://dl.acm.org/doi/abs/10.1145/3173574.3173759,149,https://www.researchgate.net/profile/Rahul-Arora-10/publication/324659863_SymbiosisSketch_Combining_2D_3D_Sketching_for_Designing_Detailed_3D_Objects_in_Situ/links/5adcb41c0f7e9b285941133d/SymbiosisSketch-Combining-2D-3D-Sketching-for-Designing-Detailed-3D-Objects-in-Situ.pdf,
Physical keyboards in virtual reality: Analysis of typing performance and effects of avatar hands,https://dl.acm.org/doi/abs/10.1145/3173574.3173919,143,https://research.aalto.fi/files/27028757/ELEC_Knierim_et_al_Physical_keyboards_in_VR_CHI18.pdf,
Making sense of blockchain applications: A typology for HCI,https://dl.acm.org/doi/abs/10.1145/3173574.3174032,141,https://dl.acm.org/doi/pdf/10.1145/3173574.3174032,
Design for collaborative survival: An inquiry into human-fungi relationships,https://dl.acm.org/doi/abs/10.1145/3173574.3173614,151,https://www.researchgate.net/profile/Jen-Liu-5/publication/324670341_Design_for_Collaborative_Survival_An_Inquiry_into_Human-Fungi_Relationships/links/5bfec2e3a6fdcc1b8d48c658/Design-for-Collaborative-Survival-An-Inquiry-into-Human-Fungi-Relationships.pdf,
“It's not actually that horrible” Exploring Adoption of Two-Factor Authentication at a University,https://dl.acm.org/doi/abs/10.1145/3173574.3174030,140,https://dl.acm.org/doi/pdf/10.1145/3173574.3174030,
"To improve haptic experiences in VR and AR, we must first improve tracking.",https://hal.science/hal-01946425/,0,https://hal.science/hal-01946425/document,
Uncertainty displays using quantile dotplots or cdfs improve transit decision-making,https://dl.acm.org/doi/abs/10.1145/3173574.3173718,136,https://www.researchgate.net/profile/Sean-Munson/publication/322329508_Uncertainty_Displays_Using_Quantile_Dotplots_or_CDFs_Improve_Transit_Decision-Making/links/5a543f010f7e9bbc105a0ef7/Uncertainty-Displays-Using-Quantile-Dotplots-or-CDFs-Improve-Transit-Decision-Making.pdf,
Iris: A conversational agent for complex tasks,https://dl.acm.org/doi/abs/10.1145/3173574.3174047,133,https://arxiv.org/pdf/1707.05015,
Data illustrator: Augmenting vector design tools with lazy data binding for expressive visualization authoring,https://dl.acm.org/doi/abs/10.1145/3173574.3173697,134,https://dl.acm.org/doi/pdf/10.1145/3173574.3173697,
Safety vs. surveillance: what children have to say about mobile apps for parental control,https://dl.acm.org/doi/abs/10.1145/3173574.3173698,132,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173698/3173574.3173698.pdf,
Cognitive load estimation in the wild,https://dl.acm.org/doi/abs/10.1145/3173574.3174226,131,https://dspace.mit.edu/bitstream/handle/1721.1/128818/paper652.pdf?sequence=2&isAllowed=y,
Pocket skills: A conversational mobile web app to support dialectical behavioral therapy,https://dl.acm.org/doi/abs/10.1145/3173574.3173972,131,https://jesscs.github.io/pubs/pdfs/chi18.pdf,
Thor's hammer: An ungrounded force feedback device utilizing propeller-induced propulsive force,https://dl.acm.org/doi/abs/10.1145/3173574.3174099,130,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174099/3173574.3174099.pdf,
"Clusters, trends, and outliers: How immersive technologies can facilitate the collaborative analysis of multidimensional data",https://dl.acm.org/doi/abs/10.1145/3173574.3173664,133,https://kops.uni-konstanz.de/bitstream/123456789/43062/3/Butscher_2-18so9y121hyro6.pdf,
Simulator sickness in augmented reality training using the Microsoft HoloLens,https://dl.acm.org/doi/abs/10.1145/3173574.3173783,127,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173783/3173574.3173783.pdf,
Designing and evaluating mHealth interventions for vulnerable populations: A systematic review,https://dl.acm.org/doi/abs/10.1145/3173574.3173589,124,https://scholar.harvard.edu/files/hsaksono/files/stowell_et_al_2018.pdf,
Face Value? Exploring the effects of embodiment for a group facilitation agent,https://dl.acm.org/doi/abs/10.1145/3173574.3173965,124,http://www.tomeri.org/FaceValue-CHI2017.pdf,
Acceptability and acceptance of autonomous mobility on demand: The impact of an immersive experience,https://dl.acm.org/doi/abs/10.1145/3173574.3174186,121,https://orbilu.uni.lu/bitstream/10993/36425/1/CHI2018.pdf,
A Bermuda triangle? A Review of method application and triangulation in user experience evaluation,https://dl.acm.org/doi/abs/10.1145/3173574.3174035,122,https://www.medien.ifi.lmu.de/pubdb/publications/pub/lachner2018bermuda/lachner2018bermuda.pdf,
All work and no play?,https://dl.acm.org/doi/abs/10.1145/3173574.3173577,124,https://pchandar.github.io/files/papers/Liao2018.pdf,
An experience sampling study of user reactions to browser warnings in the field,https://dl.acm.org/doi/abs/10.1145/3173574.3174086,124,https://dl.acm.org/doi/pdf/10.1145/3173574.3174086,
Towards algorithmic experience: Initial efforts for social media contexts,https://dl.acm.org/doi/abs/10.1145/3173574.3173860,123,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173860/3173574.3173860.pdf,
Selection-based text entry in virtual reality,https://dl.acm.org/doi/abs/10.1145/3173574.3174221,120,,
Empirical support for a causal relationship between gamification and learning outcomes,https://dl.acm.org/doi/abs/10.1145/3173574.3173885,126,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173885/3173574.3173885.pdf,
Extrasensory app: Data collection in-the-wild with rich user interface to self-report behavior,https://dl.acm.org/doi/abs/10.1145/3173574.3174128,117,http://users.ece.utexas.edu/~ethomaz/courses/asr/papers/interactive/extra-sensory.pdf,
Flexible and mindful self-tracking: Design implications from paper bullet journals,https://dl.acm.org/doi/abs/10.1145/3173574.3173602,120,https://discovery.ucl.ac.uk/id/eprint/10044078/1/flexible%20and%20mindful%20self-tracking.pdf,
Accessible maps for the blind: Comparing 3D printed models with tactile graphics,https://dl.acm.org/doi/abs/10.1145/3173574.3173772,118,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173772/3173574.3173772.pdf,
"“Suddenly, we got to become therapists for each other” Designing Peer Support Chats for Mental Health",https://dl.acm.org/doi/abs/10.1145/3173574.3173905,112,https://cbits.northwestern.edu/seminars-events/files-design-for-digital-health-reading-course/session-6/suddenly-we-got-to-become-therapists-for-each-other_designing-peer-support-chats-for-mental-health.pdf,
Dream lens: Exploration and visualization of large-scale generative design datasets,https://dl.acm.org/doi/abs/10.1145/3173574.3173943,114,https://www.researchgate.net/profile/Justin-Matejka/publication/324660181_Dream_Lens_Exploration_and_Visualization_of_Large-Scale_Generative_Design_Datasets/links/5b460b730f7e9b1c7224796e/Dream-Lens-Exploration-and-Visualization-of-Large-Scale-Generative-Design-Datasets.pdf,
Understanding chatbot-mediated task management,https://dl.acm.org/doi/abs/10.1145/3173574.3173632,112,https://arxiv.org/pdf/1802.03109,
"Who provides phishing training? facts, stories, and people like me",https://dl.acm.org/doi/abs/10.1145/3173574.3174066,112,https://dl.acm.org/doi/pdf/10.1145/3173574.3174066,
"Keeping a low profile? Technology, risk and privacy among undocumented immigrants",https://dl.acm.org/doi/abs/10.1145/3173574.3173688,115,https://dl.acm.org/doi/pdf/10.1145/3173574.3173688,
Mental health support and its relationship to linguistic accommodation in online communities,https://dl.acm.org/doi/abs/10.1145/3173574.3174215,110,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174215/3173574.3174215.pdf,
Self-reflection and personal physicalization construction,https://dl.acm.org/doi/abs/10.1145/3173574.3173728,112,https://research-repository.st-andrews.ac.uk/bitstream/handle/10023/13267/CPV_CameraReady.pdf?sequence=1,
Exploring the design of tailored virtual reality experiences for people with dementia,https://dl.acm.org/doi/abs/10.1145/3173574.3174088,109,https://dl.acm.org/doi/pdf/10.1145/3173574.3174088,
Experiencing the body as play,https://dl.acm.org/doi/abs/10.1145/3173574.3173784,105,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173784/3173574.3173784.pdf,
Evaluating CoBlox: A comparative study of robotics programming environments for adult novices,https://dl.acm.org/doi/abs/10.1145/3173574.3173940,104,https://terpconnect.umd.edu/~weintrop/papers/WeintropEtAl_CHI_2018.pdf,
This changes sustainable HCI,https://dl.acm.org/doi/abs/10.1145/3173574.3174045,107,https://eprints.lancs.ac.uk/id/eprint/89486/1/CHI18.pdf,
Breaking the tracking: Enabling weight perception using perceivable tracking offsets,https://dl.acm.org/doi/abs/10.1145/3173574.3173702,104,https://www.researchgate.net/profile/Enrico-Rukzio/publication/324658683_Breaking_the_Tracking_Enabling_Weight_Perception_using_Perceivable_Tracking_Offsets/links/5ddd1c02299bf10bc326bab1/Breaking-the-Tracking-Enabling-Weight-Perception-using-Perceivable-Tracking-Offsets.pdf,
Design patterns for data comics,https://dl.acm.org/doi/abs/10.1145/3173574.3173612,104,https://www.research.ed.ac.uk/files/57948259/Bach2018designpatterns.pdf,
Somewhere over the rainbow: An empirical assessment of quantitative colormaps,https://dl.acm.org/doi/abs/10.1145/3173574.3174172,103,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174172/3173574.3174172.pdf,
Haptic links: Bimanual haptics for virtual reality using variable stiffness actuation,https://dl.acm.org/doi/abs/10.1145/3173574.3174218,103,https://www.christianholz.net/2018-chi18-strasnick_holz_ofek_sinclair_benko-haptic_links-bimanual_haptics_for_virtual_reality_using_variable_stiffness_actuation.pdf,
Rich representations of visual content for screen reader users,https://dl.acm.org/doi/abs/10.1145/3173574.3173633,101,https://www.bennettc.com/wp-content/uploads/2018/09/Morris_rich-representatives-of-visual-content-for-screen-reader-users.pdf,
"Non-native english speakers learning computer programming: Barriers, desires, and design opportunities",https://dl.acm.org/doi/abs/10.1145/3173574.3173970,102,https://pg.ucsd.edu/publications/non-native-english-speakers-learning-programming_CHI-2018.pdf,
HCI meets material science: A literature review of morphing materials for the design of shape-changing interfaces,https://dl.acm.org/doi/abs/10.1145/3173574.3173948,102,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173948/3173574.3173948.pdf,
Seismo: Blood pressure monitoring using built-in smartphone accelerometer and camera,https://dl.acm.org/doi/abs/10.1145/3173574.3173999,101,http://ubicomplab.cs.washington.edu/pdfs/seismo.pdf,
Mapping machine learning advances from hci research to reveal starting places for design innovation,https://dl.acm.org/doi/abs/10.1145/3173574.3173704,104,https://www.academia.edu/download/77527930/1.-9.-Mapping-Machine-Learning-Advances-from-HCI-Research-to-Reveal-Starting-Places-for-Design-Innovation-.pdf,
Wall++ room-scale interactive and context-aware sensing,https://dl.acm.org/doi/abs/10.1145/3173574.3173847,100,,
Empowerment in HCI-A survey and framework,https://dl.acm.org/doi/abs/10.1145/3173574.3173818,103,http://www.mmi.ifi.lmu.de/pubdb/publications/pub/schneider2018chi/schneider2018chi.pdf,
Algorithmic anxiety and coping strategies of Airbnb hosts,https://dl.acm.org/doi/abs/10.1145/3173574.3173995,100,https://dl.acm.org/doi/pdf/10.1145/3173574.3173995,
Making core memory: Design inquiry into gendered legacies of engineering and craftwork,https://dl.acm.org/doi/abs/10.1145/3173574.3174105,98,https://dl.acm.org/doi/pdf/10.1145/3173574.3174105,
Towards a multisensory augmented reality map for blind and low vision people: A participatory design approach,https://dl.acm.org/doi/abs/10.1145/3173574.3174203,97,https://hal-enac.archives-ouvertes.fr/hal-01801116/file/CHI_Paper-prePrint.pdf,
Adding force feedback to mixed reality experiences and games using electrical muscle stimulation,https://dl.acm.org/doi/abs/10.1145/3173574.3174020,97,,
Remixed reality: Manipulating space and time in augmented reality,https://dl.acm.org/doi/abs/10.1145/3173574.3173703,98,https://www.microsoft.com/en-us/research/uploads/prod/2018/09/RemixedReality.pdf,
Norms matter: contrasting social support around behavior change in online weight loss communities,https://dl.acm.org/doi/abs/10.1145/3173574.3174240,97,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174240/3173574.3174240.pdf,
Hark no more: On the preregistration of chi experiments,https://dl.acm.org/doi/abs/10.1145/3173574.3173715,98,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173715/3173574.3173715.pdf,
Effects of individual differences in blocking workplace distractions,https://dl.acm.org/doi/abs/10.1145/3173574.3173666,97,https://dl.acm.org/doi/pdf/10.1145/3173574.3173666,
DataInk: Direct and creative data-oriented drawing,https://dl.acm.org/doi/abs/10.1145/3173574.3173797,94,https://www.researchgate.net/profile/Haijun-Xia/publication/324660361_DataInk_Direct_and_Creative_Data-Oriented_Drawing/links/5ba96e8792851ca9ed2370ce/DataInk-Direct-and-Creative-Data-Oriented-Drawing.pdf,
Breeze: Sharing biofeedback through wearable technologies,https://dl.acm.org/doi/abs/10.1145/3173574.3174219,95,https://arxiv.org/pdf/1802.04995,
Multi-touch skin: A thin and flexible multi-touch sensor for on-skin input,https://dl.acm.org/doi/abs/10.1145/3173574.3173607,92,https://hci.cs.uni-saarland.de/wp-content/uploads/projects/body_interaction/multi-touch_skin/nittala_chi18_multi_touch_skin.pdf,
The effect of offset correction and cursor on mid-air pointing in real and virtual environments,https://dl.acm.org/doi/abs/10.1145/3173574.3174227,92,http://www.medien.ifi.lmu.de/pubdb/publications/pub/mayer2018theeffect/mayer2018theeffect.pdf,
Investigating the effect of the multiple comparisons problem in visual analysis,https://dl.acm.org/doi/abs/10.1145/3173574.3174053,93,https://dl.acm.org/doi/pdf/10.1145/3173574.3174053,
Caption crawler: Enabling reusable alternative text descriptions using reverse image search,https://dl.acm.org/doi/abs/10.1145/3173574.3174092,91,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3174092/3173574.3174092.pdf,
“An Odd Kind of Pleasure” Differentiating Emotional Challenge in Digital Games,https://dl.acm.org/doi/abs/10.1145/3173574.3173615,90,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173615/3173574.3173615.pdf,
Sketch&stitch: Interactive embroidery for e-textiles,https://dl.acm.org/doi/abs/10.1145/3173574.3173656,91,https://www.researchgate.net/profile/Nur-Al-Huda-Hamdan/publication/324663849_SketchStitch_Interactive_Embroidery_for_E-textiles/links/5bebf76a299bf1124fd12975/Sketch-Stitch-Interactive-Embroidery-for-E-textiles.pdf,
Blocks4All: overcoming accessibility barriers to blocks programming for children with visual impairments,https://dl.acm.org/doi/abs/10.1145/3173574.3173643,90,https://par.nsf.gov/servlets/purl/10063855,
Shapeshift: 2D spatial manipulation and self-actuation of tabletop shape displays for tangible and haptic interaction,https://dl.acm.org/doi/abs/10.1145/3173574.3173865,90,https://dl.acm.org/doi/pdf/10.1145/3173574.3173865,
Beagle: Automated extraction and interpretation of visualizations from the web,https://dl.acm.org/doi/abs/10.1145/3173574.3174168,91,https://dl.acm.org/doi/pdf/10.1145/3173574.3174168,
Everybody's hacking: Participation and the mainstreaming of hackathons,https://dl.acm.org/doi/abs/10.1145/3173574.3173746,88,https://dl.acm.org/doi/pdf/10.1145/3173574.3173746,
Frames and slants in titles of visualizations on controversial topics,https://dl.acm.org/doi/abs/10.1145/3173574.3174012,89,https://www.hidykong.com/papers/Kong-CHI18.pdf,
Supporting meaningful personal fitness: The tracker goal evolution model,https://dl.acm.org/doi/abs/10.1145/3173574.3173745,89,https://drive.google.com/file/d/12qEJuiOk0d5bRuIiNpBYfjf7tTMpHTRC/view,
Pseudonymous parents: Comparing parenting roles and identities on the Mommit and Daddit subreddits,https://dl.acm.org/doi/abs/10.1145/3173574.3174063,85,https://dl.acm.org/doi/pdf/10.1145/3173574.3174063,
Vr-oom: Virtual reality on-road driving simulation,https://dl.acm.org/doi/abs/10.1145/3173574.3173739,85,http://acm.mementodepot.org/pubs/proceedings/acmconferences_3173574/3173574/3173574.3173739/3173574.3173739.pdf,
Ticket to talk: Supporting conversation between young people and people with dementia through digital media,https://dl.acm.org/doi/abs/10.1145/3173574.3173949,84,https://dl.acm.org/doi/pdf/10.1145/3173574.3173949,
An experimental study of cryptocurrency market dynamics,https://dl.acm.org/doi/abs/10.1145/3173574.3174179,84,https://dl.acm.org/doi/pdf/10.1145/3173574.3174179,
Security during application development: An application security expert perspective,https://dl.acm.org/doi/abs/10.1145/3173574.3173836,85,https://dl.acm.org/doi/pdf/10.1145/3173574.3173836,
Co-performance: Conceptualizing the role of artificial agency in the design of everyday life,https://dl.acm.org/doi/abs/10.1145/3173574.3173699,89,http://www.experienceandinteraction.com/s/001-kuijer.pdf,
Visuo-haptic illusions for improving the perceived performance of shape displays,https://dl.acm.org/doi/abs/10.1145/3173574.3173724,85,,
Convey: Exploring the use of a context view for chatbots,https://dl.acm.org/doi/abs/10.1145/3173574.3174042,85,http://ubicomplab.cs.washington.edu/pdfs/convey.pdf,
When david meets goliath: Combining smartwatches with a large vertical display for visual data exploration,https://dl.acm.org/doi/abs/10.1145/3173574.3173593,83,https://dl.acm.org/doi/pdf/10.1145/3173574.3173593,
Upstanding by design: Bystander intervention in cyberbullying,https://dl.acm.org/doi/abs/10.1145/3173574.3173785,82,https://dl.acm.org/doi/pdf/10.1145/3173574.3173785,
Making as expression: Informing design with people with complex communication needs through art therapy,https://dl.acm.org/doi/abs/10.1145/3173574.3173925,83,https://dl.acm.org/doi/pdf/10.1145/3173574.3173925,
Project zanzibar: A portable and flexible tangible interaction platform,https://dl.acm.org/doi/abs/10.1145/3173574.3174089,82,https://scholar.archive.org/work/lstbjflwczbxtigsi625axo34u/access/wayback/https://www.microsoft.com/en-us/research/uploads/prod/2018/04/villar_cletheroe_saul_holz_regan_sra_yeo_field_zhang-Project_Zanzibar-A_Portable_and_Flexible_Tangible_Interaction_Platform.pdf,
Designing the desirable smart home: A study of household experiences and energy consumption impacts,https://dl.acm.org/doi/abs/10.1145/3173574.3173578,81,https://vbn.aau.dk/ws/files/287442848/Desiderata_preprint.pdf,
Single or multiple conversational agents? An interactional coherence comparison,https://dl.acm.org/doi/abs/10.1145/3173574.3173765,82,https://www.researchgate.net/profile/Marco-Aurelio-Gerosa/publication/323255891_Single_or_Multiple_Conversational_Agents_An_Interactional_Coherence_Comparison/links/5a8a0fbe0f7e9b1a95542da5/Single-or-Multiple-Conversational-Agents-An-Interactional-Coherence-Comparison.pdf,
Transforming last-mile logistics: Opportunities for more sustainable deliveries,https://dl.acm.org/doi/abs/10.1145/3173574.3174100,81,https://dl.acm.org/doi/pdf/10.1145/3173574.3174100,
Facedisplay: Towards asymmetric multi-user interaction for nomadic virtual reality,https://dl.acm.org/doi/abs/10.1145/3173574.3173628,80,https://www.researchgate.net/profile/Jan-Gugenheimer/publication/324670426_FaceDisplay_Towards_Asymmetric_Multi-User_Interaction_for_Nomadic_Virtual_Reality/links/5cd29281299bf14d957e8e8d/FaceDisplay-Towards-Asymmetric-Multi-User-Interaction-for-Nomadic-Virtual-Reality.pdf,
Evorus: A crowd-powered conversational assistant built to automate itself over time,https://dl.acm.org/doi/abs/10.1145/3173574.3173869,81,https://arxiv.org/pdf/1801.02668,
Exploring the role of conversational cues in guided task support with virtual assistants,https://dl.acm.org/doi/abs/10.1145/3173574.3173782,80,https://cs.uwaterloo.ca/~avtyurin/papers/Vtyurina_ConversationalCues.pdf,
Identification of imminent suicide risk among young adults using text messages,https://dl.acm.org/doi/abs/10.1145/3173574.3173987,78,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6442737/,
